,Tournament,Tournament_ID
7458,Kroger St. Jude,54
7459,Kroger St. Jude,54
7460,Kroger St. Jude,54
7461,Kroger St. Jude,54
7462,Kroger St. Jude,54
7463,Kroger St. Jude,54
7464,Kroger St. Jude,54
7465,Kroger St. Jude,54
7466,Kroger St. Jude,54
7467,Kroger St. Jude,54
7468,Kroger St. Jude,54
7469,Kroger St. Jude,54
7470,Kroger St. Jude,54
7471,Kroger St. Jude,54
7472,Kroger St. Jude,54
7473,Kroger St. Jude,54
7474,Kroger St. Jude,54
7475,Kroger St. Jude,54
7476,Kroger St. Jude,54
7477,Kroger St. Jude,54
7478,Kroger St. Jude,54
7479,Kroger St. Jude,54
7480,Kroger St. Jude,54
7481,Kroger St. Jude,54
7482,Kroger St. Jude,54
7483,Kroger St. Jude,54
7484,Kroger St. Jude,54
7485,Kroger St. Jude,54
7486,Open 13,50
7487,Open 13,50
7488,Open 13,50
7489,Open 13,50
7490,Open 13,50
7491,Open 13,50
7492,Open 13,50
7493,Open 13,50
7494,Open 13,50
7495,Open 13,50
7496,Open 13,50
7497,Open 13,50
7498,Open 13,50
7499,Open 13,50
7500,Open 13,50
7501,Open 13,50
7502,Open 13,50
7503,Open 13,50
7504,Open 13,50
7505,Open 13,50
7506,Open 13,50
7507,Open 13,50
7508,Open 13,50
7509,Open 13,50
7510,Open 13,50
7511,Open 13,50
7512,Open 13,50
7513,Open 13,50
7514,Open 13,50
7515,Open 13,50
7516,Open 13,50
7517,Open 13,50
7518,Open 13,50
7519,Open 13,50
7520,Open 13,50
7521,Open 13,50
7522,Open 13,50
7523,Open 13,50
7524,Open 13,50
7525,Open 13,50
7526,Open 13,50
7527,Open 13,50
7528,Open 13,50
7529,Open 13,50
7530,Open 13,50
7531,Open 13,50
7532,Open 13,50
7533,Open 13,50
7534,Open 13,50
7535,Open 13,50
7536,Open 13,50
7537,Open 13,50
7538,Open 13,50
7539,Open 13,50
7540,Open 13,50
7541,Open 13,50
7542,Open 13,50
7543,Open 13,50
7544,Open 13,50
7545,Open 13,50
7546,Open 13,50
7547,Open 13,50
7548,Open 13,50
7549,Open 13,50
7550,Open 13,50
7551,Open 13,50
7552,Open 13,50
7553,Open 13,50
7554,Open 13,50
7555,Open 13,50
7556,Open 13,50
7557,Open 13,50
7558,Open 13,50
7559,Open 13,50
7560,Open 13,50
7561,Open 13,50
7562,Open 13,50
7563,Open 13,50
7564,Open 13,50
7565,Open 13,50
7566,Open 13,50
7567,Open 13,50
7568,Open 13,50
7569,Open 13,50
7570,Open 13,50
7571,Open 13,50
7572,Copa Telmex,49
7573,Copa Telmex,49
7574,Copa Telmex,49
7575,Copa Telmex,49
7576,Copa Telmex,49
7577,Copa Telmex,49
7578,Copa Telmex,49
7579,Copa Telmex,49
7580,Copa Telmex,49
7581,Copa Telmex,49
7582,Copa Telmex,49
7583,Copa Telmex,49
7584,Copa Telmex,49
7585,Copa Telmex,49
7586,Copa Telmex,49
7587,Copa Telmex,49
7588,Copa Telmex,49
7589,Copa Telmex,49
7590,Copa Telmex,49
7591,Copa Telmex,49
7592,Copa Telmex,49
7593,Copa Telmex,49
7594,Copa Telmex,49
7595,Copa Telmex,49
7596,Copa Telmex,49
7597,Copa Telmex,49
7598,Copa Telmex,49
7599,Copa Telmex,49
7600,Copa Telmex,49
7601,Copa Telmex,49
7602,ABN AMRO World Tennis Tournament,51
7603,ABN AMRO World Tennis Tournament,51
7604,ABN AMRO World Tennis Tournament,51
7605,ABN AMRO World Tennis Tournament,51
7606,ABN AMRO World Tennis Tournament,51
7607,ABN AMRO World Tennis Tournament,51
7608,ABN AMRO World Tennis Tournament,51
7609,ABN AMRO World Tennis Tournament,51
7610,ABN AMRO World Tennis Tournament,51
7611,ABN AMRO World Tennis Tournament,51
7612,ABN AMRO World Tennis Tournament,51
7613,ABN AMRO World Tennis Tournament,51
7614,ABN AMRO World Tennis Tournament,51
7615,ABN AMRO World Tennis Tournament,51
7616,ABN AMRO World Tennis Tournament,51
7617,ABN AMRO World Tennis Tournament,51
7618,ABN AMRO World Tennis Tournament,51
7619,ABN AMRO World Tennis Tournament,51
7620,ABN AMRO World Tennis Tournament,51
7621,ABN AMRO World Tennis Tournament,51
7622,ABN AMRO World Tennis Tournament,51
7623,ABN AMRO World Tennis Tournament,51
7624,ABN AMRO World Tennis Tournament,51
7625,ABN AMRO World Tennis Tournament,51
7626,ABN AMRO World Tennis Tournament,51
7627,ABN AMRO World Tennis Tournament,51
7628,ABN AMRO World Tennis Tournament,51
7629,ABN AMRO World Tennis Tournament,51
7630,ABN AMRO World Tennis Tournament,51
7631,ABN AMRO World Tennis Tournament,51
7632,ABN AMRO World Tennis Tournament,51
7633,ABN AMRO World Tennis Tournament,51
7634,ABN AMRO World Tennis Tournament,51
7635,ABN AMRO World Tennis Tournament,51
7636,ABN AMRO World Tennis Tournament,51
7637,ABN AMRO World Tennis Tournament,51
7638,ABN AMRO World Tennis Tournament,51
7639,ABN AMRO World Tennis Tournament,51
7640,ABN AMRO World Tennis Tournament,51
7641,ABN AMRO World Tennis Tournament,51
7642,ABN AMRO World Tennis Tournament,51
7643,ABN AMRO World Tennis Tournament,51
7644,ABN AMRO World Tennis Tournament,51
7645,ABN AMRO World Tennis Tournament,51
7646,ABN AMRO World Tennis Tournament,51
7647,ABN AMRO World Tennis Tournament,51
7648,ABN AMRO World Tennis Tournament,51
7649,ABN AMRO World Tennis Tournament,51
7650,ABN AMRO World Tennis Tournament,51
7651,ABN AMRO World Tennis Tournament,51
7652,ABN AMRO World Tennis Tournament,51
7653,ABN AMRO World Tennis Tournament,51
7654,ABN AMRO World Tennis Tournament,51
7655,ABN AMRO World Tennis Tournament,51
7656,ABN AMRO World Tennis Tournament,51
7657,ABN AMRO World Tennis Tournament,51
7658,ABN AMRO World Tennis Tournament,51
7659,ABN AMRO World Tennis Tournament,51
7660,ABN AMRO World Tennis Tournament,51
7661,ABN AMRO World Tennis Tournament,51
7662,SAP Open,55
7663,SAP Open,55
7664,SAP Open,55
7665,SAP Open,55
7666,SAP Open,55
7667,SAP Open,55
7668,SAP Open,55
7669,SAP Open,55
7670,SAP Open,55
7671,SAP Open,55
7672,SAP Open,55
7673,SAP Open,55
7674,SAP Open,55
7675,SAP Open,55
7676,SAP Open,55
7677,SAP Open,55
7678,SAP Open,55
7679,SAP Open,55
7680,SAP Open,55
7681,SAP Open,55
7682,SAP Open,55
7683,SAP Open,55
7684,SAP Open,55
7685,SAP Open,55
7686,SAP Open,55
7687,SAP Open,55
7688,SAP Open,55
7689,SAP Open,55
7690,SAP Open,55
7691,SAP Open,55
7692,SAP Open,55
7693,SAP Open,55
7694,SAP Open,55
7695,SAP Open,55
7696,SAP Open,55
7697,SAP Open,55
7698,SAP Open,55
7699,SAP Open,55
7700,SAP Open,55
7701,SAP Open,55
7702,SAP Open,55
7703,SAP Open,55
7704,SAP Open,55
7705,SAP Open,55
7706,SAP Open,55
7707,SAP Open,55
7708,SAP Open,55
7709,SAP Open,55
7710,SAP Open,55
7711,SAP Open,55
7712,SAP Open,55
7713,SAP Open,55
7714,SAP Open,55
7715,SAP Open,55
7716,U.S. National Indoor Tennis Championships,56
7717,U.S. National Indoor Tennis Championships,56
7718,U.S. National Indoor Tennis Championships,56
7719,U.S. National Indoor Tennis Championships,56
7720,U.S. National Indoor Tennis Championships,56
7721,U.S. National Indoor Tennis Championships,56
7722,U.S. National Indoor Tennis Championships,56
7723,U.S. National Indoor Tennis Championships,56
7724,U.S. National Indoor Tennis Championships,56
7725,U.S. National Indoor Tennis Championships,56
7726,U.S. National Indoor Tennis Championships,56
7727,U.S. National Indoor Tennis Championships,56
7728,U.S. National Indoor Tennis Championships,56
7729,U.S. National Indoor Tennis Championships,56
7730,U.S. National Indoor Tennis Championships,56
7731,U.S. National Indoor Tennis Championships,56
7732,U.S. National Indoor Tennis Championships,56
7733,U.S. National Indoor Tennis Championships,56
7734,U.S. National Indoor Tennis Championships,56
7735,U.S. National Indoor Tennis Championships,56
7736,U.S. National Indoor Tennis Championships,56
7737,U.S. National Indoor Tennis Championships,56
7738,U.S. National Indoor Tennis Championships,56
7739,U.S. National Indoor Tennis Championships,56
7740,U.S. National Indoor Tennis Championships,56
7741,U.S. National Indoor Tennis Championships,56
7742,ABN AMRO World Tennis Tournament,51
7743,ABN AMRO World Tennis Tournament,51
7744,ABN AMRO World Tennis Tournament,51
7745,ABN AMRO World Tennis Tournament,51
7746,ABN AMRO World Tennis Tournament,51
7747,ABN AMRO World Tennis Tournament,51
7748,ABN AMRO World Tennis Tournament,51
7749,ABN AMRO World Tennis Tournament,51
7750,ABN AMRO World Tennis Tournament,51
7751,ABN AMRO World Tennis Tournament,51
7752,ABN AMRO World Tennis Tournament,51
7753,ABN AMRO World Tennis Tournament,51
7754,ABN AMRO World Tennis Tournament,51
7755,ABN AMRO World Tennis Tournament,51
7756,ABN AMRO World Tennis Tournament,51
7757,ABN AMRO World Tennis Tournament,51
7758,ABN AMRO World Tennis Tournament,51
7759,ABN AMRO World Tennis Tournament,51
7760,ABN AMRO World Tennis Tournament,51
7761,ABN AMRO World Tennis Tournament,51
7762,ABN AMRO World Tennis Tournament,51
7763,ABN AMRO World Tennis Tournament,51
7764,ABN AMRO World Tennis Tournament,51
7765,ABN AMRO World Tennis Tournament,51
7766,ABN AMRO World Tennis Tournament,51
7767,ABN AMRO World Tennis Tournament,51
7768,ABN AMRO World Tennis Tournament,51
7769,ABN AMRO World Tennis Tournament,51
7770,ABN AMRO World Tennis Tournament,51
7771,ABN AMRO World Tennis Tournament,51
7772,ABN AMRO World Tennis Tournament,51
7773,Memphis Open,53
7774,Memphis Open,53
7775,Memphis Open,53
7776,Memphis Open,53
7777,Memphis Open,53
7778,Memphis Open,53
7779,Memphis Open,53
7780,Memphis Open,53
7781,Memphis Open,53
7782,Memphis Open,53
7783,Memphis Open,53
7784,Memphis Open,53
7785,Memphis Open,53
7786,Memphis Open,53
7787,Memphis Open,53
7788,Memphis Open,53
7789,Memphis Open,53
7790,Memphis Open,53
7791,Memphis Open,53
7792,Memphis Open,53
7793,Memphis Open,53
7794,Memphis Open,53
7795,Memphis Open,53
7796,Memphis Open,53
7797,Memphis Open,53
7798,Memphis Open,53
7799,Memphis Open,53
7800,Memphis Open,53
7801,Memphis Open,53
7802,Memphis Open,53
7803,Memphis Open,53
7804,Memphis Open,53
7805,Memphis Open,53
7806,Memphis Open,53
7807,Memphis Open,53
7808,Memphis Open,53
7809,Memphis Open,53
7810,Memphis Open,53
7811,Memphis Open,53
7812,Memphis Open,53
7813,Memphis Open,53
7814,Memphis Open,53
7815,Memphis Open,53
7816,Memphis Open,53
7817,Memphis Open,53
7818,Memphis Open,53
7819,Memphis Open,53
7820,Memphis Open,53
7821,Memphis Open,53
7822,Memphis Open,53
7823,Memphis Open,53
7824,Memphis Open,53
7825,Memphis Open,53
7826,New York Open,46
7827,New York Open,46
7828,New York Open,46
7829,New York Open,46
7830,New York Open,46
7831,New York Open,46
7832,New York Open,46
7833,New York Open,46
7834,New York Open,46
7835,New York Open,46
7836,New York Open,46
7837,New York Open,46
7838,New York Open,46
7839,New York Open,46
7840,New York Open,46
7841,New York Open,46
7842,New York Open,46
7843,New York Open,46
7844,New York Open,46
7845,New York Open,46
7846,New York Open,46
7847,New York Open,46
7848,New York Open,46
7849,New York Open,46
7850,New York Open,46
7851,New York Open,46
7852,New York Open,46
7853,New York Open,46
7854,New York Open,46
7855,New York Open,46
7856,New York Open,46
7857,New York Open,46
7858,New York Open,46
7859,New York Open,46
7860,New York Open,46
7861,New York Open,46
7862,New York Open,46
7863,New York Open,46
7864,New York Open,46
7865,New York Open,46
7866,New York Open,46
7867,New York Open,46
7868,New York Open,46
7869,New York Open,46
7870,New York Open,46
7871,New York Open,46
7872,New York Open,46
7873,New York Open,46
7874,New York Open,46
7875,New York Open,46
7876,New York Open,46
7877,New York Open,46
7878,New York Open,46
7879,New York Open,46
7880,Delray Beach Open,11
7881,Delray Beach Open,11
7882,Delray Beach Open,11
7883,Delray Beach Open,11
7884,Delray Beach Open,11
7885,Delray Beach Open,11
7886,Delray Beach Open,11
7887,Delray Beach Open,11
7888,Delray Beach Open,11
7889,Delray Beach Open,11
7890,Delray Beach Open,11
7891,Delray Beach Open,11
7892,Delray Beach Open,11
7893,Delray Beach Open,11
7894,Delray Beach Open,11
7895,Delray Beach Open,11
7896,Delray Beach Open,11
7897,Delray Beach Open,11
7898,Delray Beach Open,11
7899,Delray Beach Open,11
7900,Delray Beach Open,11
7901,Delray Beach Open,11
7902,Delray Beach Open,11
7903,Delray Beach Open,11
7904,Delray Beach Open,11
7905,Delray Beach Open,11
7906,Delray Beach Open,11
7907,Delray Beach Open,11
7908,Delray Beach Open,11
7909,Delray Beach Open,11
7910,Delray Beach Open,11
7911,Qatar Exxon Mobil Open,5
7912,Qatar Exxon Mobil Open,5
7913,Qatar Exxon Mobil Open,5
7914,Qatar Exxon Mobil Open,5
7915,Qatar Exxon Mobil Open,5
7916,Qatar Exxon Mobil Open,5
7917,Qatar Exxon Mobil Open,5
7918,Qatar Exxon Mobil Open,5
7919,Qatar Exxon Mobil Open,5
7920,Qatar Exxon Mobil Open,5
7921,Qatar Exxon Mobil Open,5
7922,Qatar Exxon Mobil Open,5
7923,Qatar Exxon Mobil Open,5
7924,Qatar Exxon Mobil Open,5
7925,Qatar Exxon Mobil Open,5
7926,Qatar Exxon Mobil Open,5
7927,Qatar Exxon Mobil Open,5
7928,Qatar Exxon Mobil Open,5
7929,Qatar Exxon Mobil Open,5
7930,Qatar Exxon Mobil Open,5
7931,Qatar Exxon Mobil Open,5
7932,Qatar Exxon Mobil Open,5
7933,Qatar Exxon Mobil Open,5
7934,Qatar Exxon Mobil Open,5
7935,Qatar Exxon Mobil Open,5
7936,Qatar Exxon Mobil Open,5
7937,Qatar Exxon Mobil Open,5
7938,ABN AMRO World Tennis Tournament,51
7939,ABN AMRO World Tennis Tournament,51
7940,ABN AMRO World Tennis Tournament,51
7941,ABN AMRO World Tennis Tournament,51
7942,ABN AMRO World Tennis Tournament,51
7943,ABN AMRO World Tennis Tournament,51
7944,ABN AMRO World Tennis Tournament,51
7945,ABN AMRO World Tennis Tournament,51
7946,ABN AMRO World Tennis Tournament,51
7947,ABN AMRO World Tennis Tournament,51
7948,ABN AMRO World Tennis Tournament,51
7949,ABN AMRO World Tennis Tournament,51
7950,ABN AMRO World Tennis Tournament,51
7951,ABN AMRO World Tennis Tournament,51
7952,ABN AMRO World Tennis Tournament,51
7953,ABN AMRO World Tennis Tournament,51
7954,ABN AMRO World Tennis Tournament,51
7955,ABN AMRO World Tennis Tournament,51
7956,ABN AMRO World Tennis Tournament,51
7957,ABN AMRO World Tennis Tournament,51
7958,ABN AMRO World Tennis Tournament,51
7959,ABN AMRO World Tennis Tournament,51
7960,ABN AMRO World Tennis Tournament,51
7961,ABN AMRO World Tennis Tournament,51
7962,ABN AMRO World Tennis Tournament,51
7963,ABN AMRO World Tennis Tournament,51
7964,ABN AMRO World Tennis Tournament,51
7965,ABN AMRO World Tennis Tournament,51
7966,ABN AMRO World Tennis Tournament,51
7967,ABN AMRO World Tennis Tournament,51
7968,ABN AMRO World Tennis Tournament,51
7969,ABN AMRO World Tennis Tournament,51
7970,ABN AMRO World Tennis Tournament,51
7971,ABN AMRO World Tennis Tournament,51
7972,ABN AMRO World Tennis Tournament,51
7973,ABN AMRO World Tennis Tournament,51
7974,ABN AMRO World Tennis Tournament,51
7975,ABN AMRO World Tennis Tournament,51
7976,ABN AMRO World Tennis Tournament,51
7977,ABN AMRO World Tennis Tournament,51
7978,ABN AMRO World Tennis Tournament,51
7979,ABN AMRO World Tennis Tournament,51
7980,ABN AMRO World Tennis Tournament,51
7981,ABN AMRO World Tennis Tournament,51
7982,ABN AMRO World Tennis Tournament,51
7983,ABN AMRO World Tennis Tournament,51
7984,ABN AMRO World Tennis Tournament,51
7985,ABN AMRO World Tennis Tournament,51
7986,ABN AMRO World Tennis Tournament,51
7987,ABN AMRO World Tennis Tournament,51
7988,ABN AMRO World Tennis Tournament,51
7989,ABN AMRO World Tennis Tournament,51
7990,ABN AMRO World Tennis Tournament,51
7991,ABN AMRO World Tennis Tournament,51
7992,ABN AMRO World Tennis Tournament,51
7993,ABN AMRO World Tennis Tournament,51
7994,ABN AMRO World Tennis Tournament,51
7995,ABN AMRO World Tennis Tournament,51
7996,ABN AMRO World Tennis Tournament,51
7997,ABN AMRO World Tennis Tournament,51
7998,ABN AMRO World Tennis Tournament,51
7999,ABN AMRO World Tennis Tournament,51
8000,ABN AMRO World Tennis Tournament,51
8001,ABN AMRO World Tennis Tournament,51
8002,ABN AMRO World Tennis Tournament,51
8003,ABN AMRO World Tennis Tournament,51
8004,ABN AMRO World Tennis Tournament,51
8005,ABN AMRO World Tennis Tournament,51
8006,ABN AMRO World Tennis Tournament,51
8007,ABN AMRO World Tennis Tournament,51
8008,ABN AMRO World Tennis Tournament,51
8009,ABN AMRO World Tennis Tournament,51
8010,ABN AMRO World Tennis Tournament,51
8011,ABN AMRO World Tennis Tournament,51
8012,ABN AMRO World Tennis Tournament,51
8013,ABN AMRO World Tennis Tournament,51
8014,ABN AMRO World Tennis Tournament,51
8015,ABN AMRO World Tennis Tournament,51
8016,ABN AMRO World Tennis Tournament,51
8017,ABN AMRO World Tennis Tournament,51
8018,ABN AMRO World Tennis Tournament,51
8019,ABN AMRO World Tennis Tournament,51
8020,ABN AMRO World Tennis Tournament,51
8021,ABN AMRO World Tennis Tournament,51
8022,ABN AMRO World Tennis Tournament,51
8023,ABN AMRO World Tennis Tournament,51
8024,ABN AMRO World Tennis Tournament,51
8025,ABN AMRO World Tennis Tournament,51
8026,ABN AMRO World Tennis Tournament,51
8027,ABN AMRO World Tennis Tournament,51
8028,ABN AMRO World Tennis Tournament,51
8029,SAP Open,55
8030,SAP Open,55
8031,SAP Open,55
8032,SAP Open,55
8033,SAP Open,55
8034,SAP Open,55
8035,SAP Open,55
8036,SAP Open,55
8037,SAP Open,55
8038,SAP Open,55
8039,SAP Open,55
8040,SAP Open,55
8041,SAP Open,55
8042,SAP Open,55
8043,SAP Open,55
8044,SAP Open,55
8045,SAP Open,55
8046,SAP Open,55
8047,SAP Open,55
8048,SAP Open,55
8049,SAP Open,55
8050,SAP Open,55
8051,SAP Open,55
8052,SAP Open,55
8053,SAP Open,55
8054,SAP Open,55
8055,SAP Open,55
8056,SAP Open,55
8057,SAP Open,55
8058,SAP Open,55
8059,SAP Open,55
8060,SAP Open,55
8061,SAP Open,55
8062,SAP Open,55
8063,SAP Open,55
8064,SAP Open,55
8065,SAP Open,55
8066,SAP Open,55
8067,SAP Open,55
8068,SAP Open,55
8069,SAP Open,55
8070,SAP Open,55
8071,SAP Open,55
8072,SAP Open,55
8073,SAP Open,55
8074,SAP Open,55
8075,SAP Open,55
8076,SAP Open,55
8077,SAP Open,55
8078,SAP Open,55
8079,SAP Open,55
8080,SAP Open,55
8081,SAP Open,55
8082,SAP Open,55
8083,SAP Open,55
8084,SAP Open,55
8085,SAP Open,55
8086,SAP Open,55
8087,SAP Open,55
8088,SAP Open,55
8089,SAP Open,55
8090,SAP Open,55
8091,SAP Open,55
8092,SAP Open,55
8093,SAP Open,55
8094,SAP Open,55
8095,SAP Open,55
8096,SAP Open,55
8097,SAP Open,55
8098,SAP Open,55
8099,SAP Open,55
8100,SAP Open,55
8101,SAP Open,55
8102,SAP Open,55
8103,SAP Open,55
8104,SAP Open,55
8105,SAP Open,55
8106,SAP Open,55
8107,SAP Open,55
8108,SAP Open,55
8109,SAP Open,55
8110,SAP Open,55
8111,SAP Open,55
8112,ABN AMRO World Tennis Tournament,51
8113,ABN AMRO World Tennis Tournament,51
8114,ABN AMRO World Tennis Tournament,51
8115,ABN AMRO World Tennis Tournament,51
8116,ABN AMRO World Tennis Tournament,51
8117,ABN AMRO World Tennis Tournament,51
8118,ABN AMRO World Tennis Tournament,51
8119,ABN AMRO World Tennis Tournament,51
8120,ABN AMRO World Tennis Tournament,51
8121,ABN AMRO World Tennis Tournament,51
8122,ABN AMRO World Tennis Tournament,51
8123,ABN AMRO World Tennis Tournament,51
8124,ABN AMRO World Tennis Tournament,51
8125,ABN AMRO World Tennis Tournament,51
8126,ABN AMRO World Tennis Tournament,51
8127,ABN AMRO World Tennis Tournament,51
8128,ABN AMRO World Tennis Tournament,51
8129,ABN AMRO World Tennis Tournament,51
8130,ABN AMRO World Tennis Tournament,51
8131,ABN AMRO World Tennis Tournament,51
8132,ABN AMRO World Tennis Tournament,51
8133,ABN AMRO World Tennis Tournament,51
8134,ABN AMRO World Tennis Tournament,51
8135,ABN AMRO World Tennis Tournament,51
8136,ABN AMRO World Tennis Tournament,51
8137,ABN AMRO World Tennis Tournament,51
8138,ABN AMRO World Tennis Tournament,51
8139,ABN AMRO World Tennis Tournament,51
8140,ABN AMRO World Tennis Tournament,51
8141,ABN AMRO World Tennis Tournament,51
8142,ABN AMRO World Tennis Tournament,51
8143,SAP Open,55
8144,SAP Open,55
8145,SAP Open,55
8146,SAP Open,55
8147,SAP Open,55
8148,SAP Open,55
8149,SAP Open,55
8150,SAP Open,55
8151,SAP Open,55
8152,SAP Open,55
8153,SAP Open,55
8154,SAP Open,55
8155,SAP Open,55
8156,SAP Open,55
8157,SAP Open,55
8158,SAP Open,55
8159,SAP Open,55
8160,SAP Open,55
8161,SAP Open,55
8162,SAP Open,55
8163,SAP Open,55
8164,SAP Open,55
8165,SAP Open,55
8166,SAP Open,55
8167,SAP Open,55
8168,SAP Open,55
8169,SAP Open,55
8170,SAP Open,55
8171,SAP Open,55
8172,SAP Open,55
8173,SAP Open,55
8174,SAP Open,55
8175,SAP Open,55
8176,SAP Open,55
8177,SAP Open,55
8178,SAP Open,55
8179,SAP Open,55
8180,SAP Open,55
8181,SAP Open,55
8182,SAP Open,55
8183,SAP Open,55
8184,SAP Open,55
8185,SAP Open,55
8186,SAP Open,55
8187,SAP Open,55
8188,SAP Open,55
8189,SAP Open,55
8190,SAP Open,55
8191,SAP Open,55
8192,SAP Open,55
8193,SAP Open,55
8194,SAP Open,55
8195,SAP Open,55
8196,SAP Open,55
8197,SAP Open,55
8198,SAP Open,55
8199,SAP Open,55
8200,SAP Open,55
8201,SAP Open,55
8202,Brasil Open,36
8203,Brasil Open,36
8204,Brasil Open,36
8205,Brasil Open,36
8206,Brasil Open,36
8207,Brasil Open,36
8208,Brasil Open,36
8209,Brasil Open,36
8210,Brasil Open,36
8211,Brasil Open,36
8212,Brasil Open,36
8213,Brasil Open,36
8214,Brasil Open,36
8215,Brasil Open,36
8216,Brasil Open,36
8217,Brasil Open,36
8218,Brasil Open,36
8219,Brasil Open,36
8220,Brasil Open,36
8221,Brasil Open,36
8222,Brasil Open,36
8223,Brasil Open,36
8224,Brasil Open,36
8225,Brasil Open,36
8226,Brasil Open,36
8227,Brasil Open,36
8228,Brasil Open,36
8229,Brasil Open,36
8230,Brasil Open,36
8231,Brasil Open,36
8232,Brasil Open,36
8233,Brasil Open,36
8234,Brasil Open,36
8235,Brasil Open,36
8236,Brasil Open,36
8237,Brasil Open,36
8238,Brasil Open,36
8239,Brasil Open,36
8240,Brasil Open,36
8241,Brasil Open,36
8242,Brasil Open,36
8243,Brasil Open,36
8244,Brasil Open,36
8245,Brasil Open,36
8246,Brasil Open,36
8247,Brasil Open,36
8248,Brasil Open,36
8249,Brasil Open,36
8250,Brasil Open,36
8251,Brasil Open,36
8252,Brasil Open,36
8253,Brasil Open,36
8254,Brasil Open,36
8255,ABN AMRO World Tennis Tournament,51
8256,ABN AMRO World Tennis Tournament,51
8257,ABN AMRO World Tennis Tournament,51
8258,ABN AMRO World Tennis Tournament,51
8259,ABN AMRO World Tennis Tournament,51
8260,ABN AMRO World Tennis Tournament,51
8261,ABN AMRO World Tennis Tournament,51
8262,ABN AMRO World Tennis Tournament,51
8263,ABN AMRO World Tennis Tournament,51
8264,ABN AMRO World Tennis Tournament,51
8265,ABN AMRO World Tennis Tournament,51
8266,ABN AMRO World Tennis Tournament,51
8267,ABN AMRO World Tennis Tournament,51
8268,ABN AMRO World Tennis Tournament,51
8269,ABN AMRO World Tennis Tournament,51
8270,ABN AMRO World Tennis Tournament,51
8271,ABN AMRO World Tennis Tournament,51
8272,ABN AMRO World Tennis Tournament,51
8273,ABN AMRO World Tennis Tournament,51
8274,ABN AMRO World Tennis Tournament,51
8275,ABN AMRO World Tennis Tournament,51
8276,ABN AMRO World Tennis Tournament,51
8277,ABN AMRO World Tennis Tournament,51
8278,ABN AMRO World Tennis Tournament,51
8279,ABN AMRO World Tennis Tournament,51
8280,ABN AMRO World Tennis Tournament,51
8281,ABN AMRO World Tennis Tournament,51
8282,ABN AMRO World Tennis Tournament,51
8283,ABN AMRO World Tennis Tournament,51
8284,ABN AMRO World Tennis Tournament,51
8285,ABN AMRO World Tennis Tournament,51
8286,Brasil Open,36
8287,Brasil Open,36
8288,Brasil Open,36
8289,Brasil Open,36
8290,Brasil Open,36
8291,Brasil Open,36
8292,Brasil Open,36
8293,Brasil Open,36
8294,Brasil Open,36
8295,Brasil Open,36
8296,Brasil Open,36
8297,Brasil Open,36
8298,Brasil Open,36
8299,Brasil Open,36
8300,Brasil Open,36
8301,Brasil Open,36
8302,Brasil Open,36
8303,Brasil Open,36
8304,Brasil Open,36
8305,Brasil Open,36
8306,Brasil Open,36
8307,Brasil Open,36
8308,Brasil Open,36
8309,Brasil Open,36
8310,Brasil Open,36
8311,Brasil Open,36
8312,Brasil Open,36
8313,ABN AMRO World Tennis Tournament,51
8314,ABN AMRO World Tennis Tournament,51
8315,ABN AMRO World Tennis Tournament,51
8316,ABN AMRO World Tennis Tournament,51
8317,ABN AMRO World Tennis Tournament,51
8318,ABN AMRO World Tennis Tournament,51
8319,ABN AMRO World Tennis Tournament,51
8320,ABN AMRO World Tennis Tournament,51
8321,ABN AMRO World Tennis Tournament,51
8322,ABN AMRO World Tennis Tournament,51
8323,ABN AMRO World Tennis Tournament,51
8324,ABN AMRO World Tennis Tournament,51
8325,ABN AMRO World Tennis Tournament,51
8326,ABN AMRO World Tennis Tournament,51
8327,ABN AMRO World Tennis Tournament,51
8328,ABN AMRO World Tennis Tournament,51
8329,ABN AMRO World Tennis Tournament,51
8330,ABN AMRO World Tennis Tournament,51
8331,ABN AMRO World Tennis Tournament,51
8332,ABN AMRO World Tennis Tournament,51
8333,ABN AMRO World Tennis Tournament,51
8334,ABN AMRO World Tennis Tournament,51
8335,ABN AMRO World Tennis Tournament,51
8336,ABN AMRO World Tennis Tournament,51
8337,ABN AMRO World Tennis Tournament,51
8338,ABN AMRO World Tennis Tournament,51
8339,ABN AMRO World Tennis Tournament,51
8340,ABN AMRO World Tennis Tournament,51
8341,ABN AMRO World Tennis Tournament,51
8342,ABN AMRO World Tennis Tournament,51
8343,ABN AMRO World Tennis Tournament,51
8344,ABN AMRO World Tennis Tournament,51
8345,ABN AMRO World Tennis Tournament,51
8346,ABN AMRO World Tennis Tournament,51
8347,ABN AMRO World Tennis Tournament,51
8348,ABN AMRO World Tennis Tournament,51
8349,ABN AMRO World Tennis Tournament,51
8350,ABN AMRO World Tennis Tournament,51
8351,ABN AMRO World Tennis Tournament,51
8352,ABN AMRO World Tennis Tournament,51
8353,ABN AMRO World Tennis Tournament,51
8354,ABN AMRO World Tennis Tournament,51
8355,ABN AMRO World Tennis Tournament,51
8356,ABN AMRO World Tennis Tournament,51
8357,ABN AMRO World Tennis Tournament,51
8358,ABN AMRO World Tennis Tournament,51
8359,ABN AMRO World Tennis Tournament,51
8360,ABN AMRO World Tennis Tournament,51
8361,ABN AMRO World Tennis Tournament,51
8362,ABN AMRO World Tennis Tournament,51
